;docid;docnumber;docdate;parent;request;date;hour;name;federal_district;region_with_type;city;timezone;lat;lon;local_time
5014;517048;ОП-З-03025-001;2023-11-14 20:07:55.688776+03:00;517011;1037700258694;2023-11-14;20;МОСКОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ М.В.ЛОМОНОСОВА, МГУ ИМЕНИ М.В.ЛОМОНОСОВА, МОСКОВСКИЙ УНИВЕРСИТЕТ ИЛИ МГУ;Центральный;г Москва;Москва;UTC+3;55.7029678;37.5308062;2023-11-14 20:07:55.688776+03:00
5015;521657;З-03174;2023-11-22 16:43:01.513917+03:00;0;1026103709499;2023-11-22;16;"ФГБОУ ВО ""РОСТОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ"", ФГБОУ ВО РГУПС, РГУПС";Южный;Ростовская обл;Ростов-на-Дону;UTC+3;47.2509761;39.6983233;2023-11-22 16:43:01.513917+03:00
5016;514567;З-02946;2023-11-12 20:10:02.363069+03:00;0;1023500891512;2023-11-12;20;"БПОУ ВО ""ГУБЕРНАТОРСКИЙ КОЛЛЕДЖ НАРОДНЫХ ПРОМЫСЛОВ""";Северо-Западный;Вологодская обл;Вологда;UTC+3;59.2000311;39.9202735;2023-11-12 20:10:02.363069+03:00
5017;516777;ОП-З-02904-006;2023-11-14 15:18:07.597773+03:00;513072;1022100909710;2023-11-14;15;НОВОЧЕБОКСАРСКИЙ ХИМИКО-МЕХАНИЧЕСКИЙ ТЕХНИКУМ МИНОБРАЗОВАНИЯ ЧУВАШИИ;Приволжский;Чувашская республика - Чувашия;Новочебоксарск;UTC+3;56.1250486;47.5035347;2023-11-14 15:18:07.597773+03:00
5018;517261;О-З-02940-009;2023-11-15 09:33:01.463998+03:00;514023;1021500582278;2023-11-15;9;"ГБПОУ ""ВКЭ""";Северо-Кавказский;Респ Северная Осетия - Алания;Владикавказ;UTC+3;43.0258051;44.7046603;2023-11-15 09:33:01.463998+03:00
5019;514076;ОП-З-02907-001;2023-11-10 16:33:14.505773+03:00;513135;1035605503878;2023-11-10;16;ФГБОУ ВО ОРГМУ МИНЗДРАВА РОССИИ;Приволжский;Оренбургская обл;Оренбург;UTC+5;51.7563199;55.1058157;2023-11-10 18:33:14.505773+05:00
5020;524580;О-З-03219-009;2023-11-28 15:26:01.876528+03:00;524153;1117847434990;2023-11-28;15;ФГБОУ ВО СЗГМУ ИМ. И.И. МЕЧНИКОВА МИНЗДРАВА РОССИИ;Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;59.943471;30.371528;2023-11-28 15:26:01.876528+03:00
5021;521668;ОП-З-03174-001;2023-11-22 16:47:29.016042+03:00;521657;1026103709499;2023-11-22;16;"ФГБОУ ВО ""РОСТОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ"", ФГБОУ ВО РГУПС, РГУПС";Южный;Ростовская обл;Ростов-на-Дону;UTC+3;47.2509761;39.6983233;2023-11-22 16:47:29.016042+03:00
5022;516783;ОП-З-03016-001;2023-11-14 15:16:47.672323+03:00;516766;1057747900143;2023-11-14;15;УРАЛЬСКИЙ ИНСТИТУТ ГПС МЧС РОССИИ;Уральский;Свердловская обл;Екатеринбург;UTC+5;56.8466706;60.6467496;2023-11-14 17:16:47.672323+05:00
5023;517060;ОП-З-03027-001;2023-11-14 20:13:28.069795+03:00;517025;1025203045482;2023-11-14;20;"ФГБОУ ВО ""ПИМУ""МИНЗДРАВА РОССИИ";Приволжский;Нижегородская обл;Нижний Новгород;UTC+3;56.3294776;44.009441;2023-11-14 20:13:28.069795+03:00
5024;514089;ОП-З-02895-001;2023-11-10 16:33:32.504457+03:00;512723;1023601560510;2023-11-10;16;"ФГБОУ ВО ""ВГУ""";Центральный;Воронежская обл;Воронеж;UTC+3;51.6565634;39.2061414;2023-11-10 16:33:32.504457+03:00
5025;512723;З-02895;2023-11-09 10:25:02.105340+03:00;0;1023601560510;2023-11-09;10;"ФГБОУ ВО ""ВГУ""";Центральный;Воронежская обл;Воронеж;UTC+3;51.6565634;39.2061414;2023-11-09 10:25:02.105340+03:00
5026;511901;З-02871;2023-11-08 10:47:01.495311+03:00;0;1023301283290;2023-11-08;10;"ФГБОУ ВО ""ВЛАДИМИРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ АЛЕКСАНДРА ГРИГОРЬЕВИЧА И НИКОЛАЯ ГРИГОРЬЕВИЧА СТОЛЕТОВЫХ"", ВЛГУ";Центральный;Владимирская обл;Владимир;UTC+3;56.1464845;40.379003;2023-11-08 10:47:01.495311+03:00
5027;514197;ОП-З-02806-001;2023-11-10 16:37:21.882013+03:00;510610;1026403670765;2023-11-10;16;САРАТОВСКАЯ ГОСУДАРСТВЕННАЯ КОНСЕРВАТОРИЯ ИМЕНИ Л.В. СОБИНОВА;Приволжский;Саратовская обл;Саратов;UTC+4;51.5298464;46.0344612;2023-11-10 17:37:21.882013+04:00
5028;515254;ОП-З-02968-001;2023-11-13 12:04:18.350253+03:00;515119;1159102037940;2023-11-13;12;"ФГБОУ ВО ""КГМТУ""";Южный;Респ Крым;Керчь;UTC+3;45.2990979;36.4272965;2023-11-13 12:04:18.350253+03:00
5029;514117;ОП-З-02871-001;2023-11-10 16:34:10.984660+03:00;511901;1023301283290;2023-11-10;16;"ФГБОУ ВО ""ВЛАДИМИРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ИМЕНИ АЛЕКСАНДРА ГРИГОРЬЕВИЧА И НИКОЛАЯ ГРИГОРЬЕВИЧА СТОЛЕТОВЫХ"", ВЛГУ";Центральный;Владимирская обл;Владимир;UTC+3;56.1464845;40.379003;2023-11-10 16:34:10.984660+03:00
5030;514209;ОП-З-02803-001;2023-11-10 16:37:50.480833+03:00;510510;1022501297785;2023-11-10;16;"ФГАОУ ВО ""ДАЛЬНЕВОСТОЧНЫЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ"", ДАЛЬНЕВОСТОЧНЫЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ, ФГАОУ ВО ДВФУ, ДВФУ";Дальневосточный;Приморский край;Владивосток;UTC+10;43.03068;131.886293;2023-11-10 23:37:50.480833+10:00
5031;512049;З-02877;2023-11-08 13:51:01.904568+03:00;0;1037739630697;2023-11-08;13;ФГБОУ ВО РГАУ-МСХА ИМЕНИ К.А. ТИМИРЯЗЕВА;Центральный;г Москва;Москва;UTC+3;55.8329754;37.5498896;2023-11-08 13:51:01.904568+03:00
5032;514254;ОП-З-02779-001;2023-11-10 16:39:07.730595+03:00;510058;1027700379739;2023-11-10;16;РОССИЙСКИЙ ИНСТИТУТ ТЕАТРАЛЬНОГО ИСКУССТВА - ГИТИС;Центральный;г Москва;Москва;UTC+3;55.754653;37.6033506;2023-11-10 16:39:07.730595+03:00
5033;517271;ОП-З-03031-001;2023-11-15 09:37:36.151971+03:00;517133;1157847144542;2023-11-15;9;СПСА ГПС МЧС РОССИИ;Сибирский;Красноярский край;Железногорск;UTC+7;56.2669412;93.5446575;2023-11-15 13:37:36.151971+07:00
5034;511881;З-02869;2023-11-08 10:34:02.458422+03:00;0;1034316511041;2023-11-08;10;"ФГБОУ ВО ""ВЯТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"", ВЯТГУ, ВЯТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";Приволжский;Кировская обл;Киров;UTC+3;58.6022979;49.6653679;2023-11-08 10:34:02.458422+03:00
5035;514127;ОП-З-02877-001;2023-11-10 16:34:32.657883+03:00;512049;1037739630697;2023-11-10;16;ФГБОУ ВО РГАУ-МСХА ИМЕНИ К.А. ТИМИРЯЗЕВА;Центральный;г Москва;Москва;UTC+3;55.8329754;37.5498896;2023-11-10 16:34:32.657883+03:00
5036;519652;ОП-З-03102-003;2023-11-17 12:28:30.172673+03:00;519548;1023404237669;2023-11-17;12;"ВОЛГУ, ФГАОУ ВО ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"", ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ, ФГАОУ ВО ВОЛГУ";Южный;Волгоградская обл;Волгоград;UTC+3;48.6417131;44.4227743;2023-11-17 12:28:30.172673+03:00
5037;514220;ОП-З-02802-001;2023-11-10 16:38:06.284209+03:00;510503;1024101031790;2023-11-10;16;"ФГБОУ ВО ""КАМЧАТГТУ""";Дальневосточный;Камчатский край;Петропавловск-Камчатский;UTC+12;53.0355797;158.6493131;2023-11-11 01:38:06.284209+12:00
5038;514137;ОП-З-02869-001;2023-11-10 16:34:49.828624+03:00;511881;1034316511041;2023-11-10;16;"ФГБОУ ВО ""ВЯТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"", ВЯТГУ, ВЯТСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ";Приволжский;Кировская обл;Киров;UTC+3;58.6022979;49.6653679;2023-11-10 16:34:49.828624+03:00
5039;517103;ОП-З-03027-003;2023-11-14 21:50:13.168532+03:00;517025;1025203045482;2023-11-14;21;"ФГБОУ ВО ""ПИМУ""МИНЗДРАВА РОССИИ";Приволжский;Нижегородская обл;Нижний Новгород;UTC+3;56.3294776;44.009441;2023-11-14 21:50:13.168532+03:00
5040;514151;ОП-З-02856-001;2023-11-10 16:35:09.083795+03:00;511525;1034316504540;2023-11-10;16;ФГБОУ ВО КИРОВСКИЙ ГМУ МИНЗДРАВА РОССИИ;Приволжский;Кировская обл;Киров;UTC+3;58.5935558;49.6693129;2023-11-10 16:35:09.083795+03:00
5041;525641;ОП-З-03246-001;2023-11-30 11:46:01.751413+03:00;525617;1026604939855;2023-11-30;11;"ФГАОУ ВО ""УРФУ ИМЕНИ ПЕРВОГО ПРЕЗИДЕНТА РОССИИ Б.Н. ЕЛЬЦИНА"", УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ, УРФУ, УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ ИМЕНИ ПЕРВОГО ПРЕЗИДЕНТА РОССИИ Б.Н. ЕЛЬЦИНА";Уральский;Свердловская обл;Екатеринбург;UTC+5;56.843987;60.653843;2023-11-30 13:46:01.751413+05:00
5042;514162;ОП-З-02819-001;2023-11-10 16:36:24.883675+03:00;510828;1025401011680;2023-11-10;16;"ФГБОУ ВО ""СИБИРСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ"" ФГБОУ ВО СГУПС СГУПС";Сибирский;Новосибирская обл;Новосибирск;UTC+7;55.0656213;82.9265855;2023-11-10 20:36:24.883675+07:00
5043;514174;ОП-З-02812-002;2023-11-10 16:36:47.017906+03:00;510732;1025203045482;2023-11-10;16;"ФГБОУ ВО ""ПИМУ""МИНЗДРАВА РОССИИ";Приволжский;Нижегородская обл;Нижний Новгород;UTC+3;56.3294776;44.009441;2023-11-10 16:36:47.017906+03:00
5044;507968;З-02702;2023-10-26 10:13:01.611167+03:00;0;1027200835859;2023-10-26;10;ФГБОУ ВО ТЮМЕНСКИЙ ГМУ МИНЗДРАВА РОССИИ;Уральский;Тюменская обл;Тюмень;UTC+5;57.1371155;65.5762251;2023-10-26 12:13:01.611167+05:00
5045;514185;ОП-З-02807-001;2023-11-10 16:37:05.186392+03:00;510650;1026604939855;2023-11-10;16;"ФГАОУ ВО ""УРФУ ИМЕНИ ПЕРВОГО ПРЕЗИДЕНТА РОССИИ Б.Н. ЕЛЬЦИНА"", УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ, УРФУ, УРАЛЬСКИЙ ФЕДЕРАЛЬНЫЙ УНИВЕРСИТЕТ ИМЕНИ ПЕРВОГО ПРЕЗИДЕНТА РОССИИ Б.Н. ЕЛЬЦИНА";Уральский;Свердловская обл;Екатеринбург;UTC+5;56.843987;60.653843;2023-11-10 18:37:05.186392+05:00
5046;516099;ОП-З-03004-001;2023-11-14 09:02:22.089560+03:00;516077;1034800150758;2023-11-14;9;"ГОБПОУ ""ЛКСАИОТ""";Центральный;Липецкая обл;Липецк;UTC+3;52.5953279;39.5547392;2023-11-14 09:02:22.089560+03:00
5047;514231;ОП-З-02784-001;2023-11-10 16:38:34.377063+03:00;510172;1022301812500;2023-11-10;16;НАН ЧОУ ВО АКАДЕМИЯ ИМСИТ;Южный;Краснодарский край;Краснодар;UTC+3;45.063432;38.995714;2023-11-10 16:38:34.377063+03:00
5048;515303;О-З-02940-007;2023-11-13 12:06:02.255747+03:00;514023;1021500582278;2023-11-13;12;"ГБПОУ ""ВКЭ""";Северо-Кавказский;Респ Северная Осетия - Алания;Владикавказ;UTC+3;43.0258051;44.7046603;2023-11-13 12:06:02.255747+03:00
5049;519640;О-З-03102-001;2023-11-17 12:05:01.951585+03:00;519548;1023404237669;2023-11-17;12;"ВОЛГУ, ФГАОУ ВО ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"", ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ, ФГАОУ ВО ВОЛГУ";Южный;Волгоградская обл;Волгоград;UTC+3;48.6417131;44.4227743;2023-11-17 12:05:01.951585+03:00
5050;516112;ОП-З-02997-002;2023-11-14 09:05:31.858169+03:00;515920;1034316504540;2023-11-14;9;ФГБОУ ВО КИРОВСКИЙ ГМУ МИНЗДРАВА РОССИИ;Приволжский;Кировская обл;Киров;UTC+3;58.5935558;49.6693129;2023-11-14 09:05:31.858169+03:00
5051;514002;О-З-02936-002;2023-11-10 16:09:01.822708+03:00;513875;1027806875381;2023-11-10;16;"СПБГЭТУ ""ЛЭТИ""";Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;59.9716667;30.322607;2023-11-10 16:09:01.822708+03:00
5052;514242;ОП-З-02780-001;2023-11-10 16:38:52.625613+03:00;510068;1027000853978;2023-11-10;16;НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ТОМСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ, ТОМСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ, НИ ТГУ, ТГУ;Сибирский;Томская обл;Томск;UTC+7;56.4693885;84.9476676;2023-11-10 20:38:52.625613+07:00
5053;526981;ОП-З-03276-001;2023-12-04 10:19:32.582381+03:00;526960;1153668049028;2023-12-04;10;"ГБПОУ ВО ""БТПИТ""";Центральный;Воронежская обл;Борисоглебск;UTC+3;51.3661017;42.0810139;2023-12-04 10:19:32.582381+03:00
5054;505134;З-02630;2023-10-20 13:51:01.526794+03:00;0;1037739049105;2023-10-20;13;"ФГБУ ""ФЦТ""";Центральный;г Москва;Москва;UTC+3;55.771362;37.5676061;2023-10-20 13:51:01.526794+03:00
5055;503447;З-02590;2023-10-19 12:17:02.063991+03:00;0;1057747900143;2023-10-19;12;УРАЛЬСКИЙ ИНСТИТУТ ГПС МЧС РОССИИ;Уральский;Свердловская обл;Екатеринбург;UTC+5;56.8466706;60.6467496;2023-10-19 14:17:02.063991+05:00
5056;502028;З-02563;2023-10-18 14:57:01.553700+03:00;0;1026103709499;2023-10-18;14;"ФГБОУ ВО ""РОСТОВСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ПУТЕЙ СООБЩЕНИЯ"", ФГБОУ ВО РГУПС, РГУПС";Южный;Ростовская обл;Ростов-на-Дону;UTC+3;47.2509761;39.6983233;2023-10-18 14:57:01.553700+03:00
5057;514266;ОП-З-02773-001;2023-11-10 16:39:30.164740+03:00;509893;1022501895877;2023-11-10;16;ФГБОУ ВО ТГМУ МИНЗДРАВА РОССИИ;Дальневосточный;Приморский край;Владивосток;UTC+10;43.1291158;131.9024413;2023-11-10 23:39:30.164740+10:00
5058;501926;З-02560;2023-10-18 13:57:02.743369+03:00;0;1022601954715;2023-10-18;13;ФГБОУ ВО СТГМУ МИНЗДРАВА РОССИИ;Северо-Кавказский;Ставропольский край;Ставрополь;UTC+3;45.0359419;41.9593594;2023-10-18 13:57:02.743369+03:00
5059;514315;ОП-З-02816-001;2023-11-10 16:40:40.311540+03:00;510804;1033600044070;2023-11-10;16;ФГБОУ ВО ВГМУ ИМ. Н. Н. БУРДЕНКО МИНЗДРАВА РОССИИ;Центральный;Воронежская обл;Воронеж;UTC+3;51.6774126;39.2046728;2023-11-10 16:40:40.311540+03:00
5060;514295;ОП-З-02736-001;2023-11-10 16:40:01.410488+03:00;509219;1027809197635;2023-11-10;16;СПБГУТ;Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;59.93502;30.317952;2023-11-10 16:40:01.410488+03:00
5061;517082;ОП-З-03027-002;2023-11-14 21:24:34.862140+03:00;517025;1025203045482;2023-11-14;21;"ФГБОУ ВО ""ПИМУ""МИНЗДРАВА РОССИИ";Приволжский;Нижегородская обл;Нижний Новгород;UTC+3;56.3294776;44.009441;2023-11-14 21:24:34.862140+03:00
5062;514281;ОП-З-02761-001;2023-11-10 16:39:45.825890+03:00;509804;1037828029007;2023-11-10;16;ФГБОУ ВО СПХФУ МИНЗДРАВА РОССИИ;Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;59.970943;30.31082;2023-11-10 16:39:45.825890+03:00
5063;516133;ОП-З-02944-002;2023-11-14 09:12:48.184259+03:00;514553;1024400523322;2023-11-14;9;СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 37 ГОРОДА КОСТРОМЫ ИМЕНИ ВЫДАЮЩЕГОСЯ ЗЕМЛЯКА ТАРТЫШЕВА АНДРЕЯ МИХАЙЛОВИЧА;Центральный;Костромская обл;Кострома;UTC+3;57.746007;40.970372;2023-11-14 09:12:48.184259+03:00
5064;509804;З-02761;2023-11-01 20:48:02.066954+03:00;0;1037828029007;2023-11-01;20;ФГБОУ ВО СПХФУ МИНЗДРАВА РОССИИ;Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;59.970943;30.31082;2023-11-01 20:48:02.066954+03:00
5065;514305;ОП-З-02814-001;2023-11-10 16:40:23.586099+03:00;510771;1027000885251;2023-11-10;16;ФГБОУ ВО СИБГМУ МИНЗДРАВА РОССИИ;Сибирский;Томская обл;Томск;UTC+7;56.472889;84.949293;2023-11-10 20:40:23.586099+07:00
5066;514325;ОП-З-02831-002;2023-11-10 16:41:00.338136+03:00;511067;1026201271491;2023-11-10;16;"ОГБПОУ ""РПК""";Центральный;Рязанская обл;Рязань;UTC+3;54.6146063;39.7031455;2023-11-10 16:41:00.338136+03:00
5067;524603;ОП-З-03219-009;2023-11-28 15:32:39.548858+03:00;524153;1117847434990;2023-11-28;15;ФГБОУ ВО СЗГМУ ИМ. И.И. МЕЧНИКОВА МИНЗДРАВА РОССИИ;Северо-Западный;г Санкт-Петербург;Санкт-Петербург;UTC+3;59.943471;30.371528;2023-11-28 15:32:39.548858+03:00
5068;532385;ОП-З-03444-001;2023-12-20 11:45:18.498832+03:00;532336;1022901495561;2023-12-20;11;"МБОУ ""ЗАОСТРОВСКАЯ СШ""";Северо-Западный;Архангельская обл;;UTC+3;64.4770509;40.5066486;2023-12-20 11:45:18.498832+03:00
5069;514363;ОП-З-02765-001;2023-11-10 16:44:01.901137+03:00;509836;1157847144542;2023-11-10;16;СПСА ГПС МЧС РОССИИ;Сибирский;Красноярский край;Железногорск;UTC+7;56.2669412;93.5446575;2023-11-10 20:44:01.901137+07:00
5070;519673;ОП-З-03102-004;2023-11-17 12:49:46.163869+03:00;519548;1023404237669;2023-11-17;12;"ВОЛГУ, ФГАОУ ВО ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"", ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ, ФГАОУ ВО ВОЛГУ";Южный;Волгоградская обл;Волгоград;UTC+3;48.6417131;44.4227743;2023-11-17 12:49:46.163869+03:00
5071;519661;О-З-03102-002;2023-11-17 12:34:01.988900+03:00;519548;1023404237669;2023-11-17;12;"ВОЛГУ, ФГАОУ ВО ""ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ"", ВОЛГОГРАДСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ, ФГАОУ ВО ВОЛГУ";Южный;Волгоградская обл;Волгоград;UTC+3;48.6417131;44.4227743;2023-11-17 12:34:01.988900+03:00
